RE	best_category	fraction
SLSB	full_length	0.9995147729391622
SLSL	full_length	1.0
SLSS	full_length	1.0
SLSp	full_length	0.9986865284431431
SLpA	full_length	1.0
SLpB	full_length	0.9990780267742617
SLpL	full_length	0.9996233741356688
SLpS	full_length	0.9997908527997024
SLpp	full_length	0.999475890985325
SMARCAD1	full_length	1.0
SSAA	full_length	0.9872908547369739
SSAB	full_length	0.6802040265135001
SSAL	full_length	0.9997390396659707
SSAS	full_length	0.9585380278766049
SSAp	full_length	0.8598731522929701
SSBA	full_length	1.0
SSBB	full_length	0.9977124319158945
SSBL	full_length	0.9980658856903566
SSBS	full_length	1.0
SSBp	full_length	0.998760443038111
SSLA	full_length	1.0
SSLB	full_length	0.9987936470029606
SSLL	full_length	1.0
SSLS	full_length	1.0
SSLp	full_length	0.9989616387642704
SSSA	full_length	1.0
SSSB	full_length	0.9987504695527146
SSSL	full_length	0.9999512813017637
SSSS	full_length	0.9991532277246563
SSSp	full_length	0.9992147927742805
SSpA	full_length	1.0
SSpB	full_length	0.998318150592308
SSpL	full_length	0.9996101574906946
SSpS	full_length	1.0
SSpp	full_length	0.9982880872581825
SpAA	full_length	0.6488095238095238
SpAB	full_length	0.6533366519379703
SpAL	full_length	0.9994955227645352
SpAS	full_length	0.9710144927536232
SpAp	full_length	0.7251067244253232
SpBA	full_length	0.9994834692746214
SpBB	full_length	0.993316827244357
SpBL	full_length	0.9988283118321643
SpBS	full_length	0.9988315697988366
SpBp	full_length	0.9987214698237596
SpLA	full_length	0.9996665984606989
SpLB	full_length	0.998358293219231
SpLL	full_length	1.0
SpLS	full_length	0.9994430255297058
SpLp	full_length	0.9989285191083019
SpSA	full_length	1.0
SpSB	full_length	0.9985888294711824
SpSL	full_length	1.0
SpSS	full_length	1.0
SpSp	full_length	0.9993231281891075
SppA	full_length	0.9997111186522694
SppB	full_length	0.9969916977586923
SppL	full_length	1.0
SppS	full_length	0.9996231876951618
Sppp	full_length	0.9993292495166559
pAAA	full_length	0.08830842151791823
pAAB	full_length	0.012388318119232637
pAAL	full_length	0.22094396732511112
pAAS	full_length	0.06440070390276963
pAAp	full_length	0.03824527928103796
pABA	full_length	0.4871374164064192
pABB	full_length	0.21700797954652037
pABL	full_length	0.33738773732207983
pABS	full_length	0.5687509925597894
pABp	full_length	0.24958857311456412
pALA	full_length	0.4206550474244707
pALB	full_length	0.9353986719557457
pALL	full_length	0.9411077150079672
pALS	full_length	0.9551467855815682
pALp	full_length	0.9560463321832346
pASA	full_length	0.8725492116836409
pASB	full_length	0.9150605512034122
pASL	full_length	0.8964613522220408
pASS	full_length	0.9312310570678921
pASp	full_length	0.9075676835860034
pApA	full_length	0.32888999452689516
pApB	full_length	0.18008990053701926
pApL	full_length	0.5287384772351831
pApS	full_length	0.5965925099363263
pApp	full_length	0.4571795210205963
pBAA	full_length	0.8111162777913397
pBAB	full_length	0.10545065473901784
pBAL	full_length	0.8346502730266405
pBAS	full_length	0.8581592063748409
pBAp	full_length	0.19191865036394914
pBBA	full_length	1.0
pBBB	full_length	0.9845999182039209
pBBL	full_length	0.998647349001903
pBBS	full_length	0.9965406434059498
pBBp	full_length	0.9978462350799673
pBLA	full_length	1.0
pBLB	full_length	0.993804305230334
pBLL	full_length	0.9994720063211597
pBLS	full_length	1.0
pBLp	full_length	0.9985593516419198
pBSA	full_length	0.9908539489651802
pBSB	full_length	0.9947619864729185
pBSL	full_length	0.9995585560535882
pBSS	full_length	0.9987737710080233
pBSp	full_length	0.9980485373799901
pBpA	full_length	0.9977934571899121
pBpB	full_length	0.9907170729725936
pBpL	full_length	0.9992573552890318
pBpS	full_length	0.9994611551081134
pBpp	full_length	0.998578689186424
pLAA	full_length	0.8760153756884823
pLAB	full_length	0.19626309100443834
pLAL	full_length	0.9424750019208183
pLAS	full_length	0.8289821157984263
pLAp	full_length	0.3980883015683196
pLBA	full_length	1.0
pLBB	full_length	0.9960677159184852
pLBL	full_length	0.9987881859179483
pLBS	full_length	0.9991472180711212
pLBp	full_length	0.9968466430437234
pLLA	full_length	1.0
pLLB	full_length	0.9996972080756861
pLLL	full_length	0.9999037165414981
pLLS	full_length	0.9997691597414589
pLLp	full_length	0.9994252233661671
pLSA	full_length	0.9961348456455188
pLSB	full_length	0.996642294374585
pLSL	full_length	0.9998470448658845
pLSS	full_length	0.9998075442648191
pLSp	full_length	0.9989928698752228
pLpA	full_length	0.9996288047512991
pLpB	full_length	0.9974336331807729
pLpL	full_length	0.9991869918699188
pLpS	full_length	1.0
pLpp	full_length	0.9958965244128732
pSAA	full_length	0.859702193669821
pSAB	full_length	0.24947643605483333
pSAL	full_length	0.960383799497794
pSAS	full_length	0.7850610285301383
pSAp	full_length	0.431032843728627
pSBA	full_length	0.9988732366885842
pSBB	full_length	0.9914289221670469
pSBL	full_length	0.9985608298213631
pSBS	full_length	0.9981758607198749
pSBp	full_length	0.9975425714869505
pSLA	full_length	1.0
pSLB	full_length	0.997212791036945
pSLL	full_length	0.9998463901689709
pSLS	full_length	0.9999012052953962
pSLp	full_length	0.9990290394748833
pSSA	full_length	0.9949107940049713
pSSB	full_length	0.9992440042535691
pSSL	full_length	0.9997820836084248
pSSS	full_length	1.0
pSSp	full_length	0.9995524117746304
pSpA	full_length	0.9999469552302143
pSpB	full_length	0.9981118896647592
pSpL	full_length	0.9996490287396693
pSpS	full_length	0.9995077576331879
pSpp	full_length	1.0
ppAA	full_length	0.5140502746011768
ppAB	full_length	0.19051405200322563
ppAL	full_length	0.9472479624837082
ppAS	full_length	0.79025325074249
ppAp	full_length	0.3315320084008503
ppBA	full_length	0.9962784928584729
ppBB	full_length	0.9941678741948246
ppBL	full_length	0.9996626180836707
ppBS	full_length	0.9992015871518858
ppBp	full_length	0.9994213139090944
ppLA	full_length	0.9737209218977229
ppLB	full_length	0.9983479069297265
ppLL	full_length	0.9991666666666668
ppLS	full_length	0.9994824016563147
ppLp	full_length	0.9985409278959811
ppSA	full_length	0.9781819650566677
ppSB	full_length	0.996362383132978
ppSL	full_length	1.0
ppSS	full_length	1.0
ppSp	full_length	1.0
pppA	full_length	1.0
pppB	full_length	0.9969654416648792
pppL	full_length	0.9991393978077283
pppS	full_length	1.0
pppp	full_length	0.9754329004329005
